latitude,longitude,employee_count,pickup_point,bus_number
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.95844538333333,32.59325459666666,30.0,70.0,28
39.96494261666667,32.59390115833334,12.0,71.0,0
39.96494261666667,32.59390115833334,12.0,71.0,50
39.96494261666667,32.59390115833334,12.0,71.0,50
39.96494261666667,32.59390115833334,12.0,71.0,50
39.96494261666667,32.59390115833334,12.0,71.0,50
39.96494261666667,32.59390115833334,12.0,71.0,0
39.96494261666667,32.59390115833334,12.0,71.0,0
39.96494261666667,32.59390115833334,12.0,71.0,50
39.96494261666667,32.59390115833334,12.0,71.0,0
39.96494261666667,32.59390115833334,12.0,71.0,0
39.96494261666667,32.59390115833334,12.0,71.0,0
39.96494261666667,32.59390115833334,12.0,71.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.93159791818182,32.611344836363635,11.0,72.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.96327224285714,32.57373318571428,7.0,73.0,50
39.93348911666667,32.638910483333326,6.0,74.0,50
39.93348911666667,32.638910483333326,6.0,74.0,50
39.93348911666667,32.638910483333326,6.0,74.0,50
39.93348911666667,32.638910483333326,6.0,74.0,50
39.93348911666667,32.638910483333326,6.0,74.0,50
39.93348911666667,32.638910483333326,6.0,74.0,50
40.00938478333334,32.52515066666666,6.0,75.0,50
40.00938478333334,32.52515066666666,6.0,75.0,50
40.00938478333334,32.52515066666666,6.0,75.0,50
40.00938478333334,32.52515066666666,6.0,75.0,50
40.00938478333334,32.52515066666666,6.0,75.0,50
40.00938478333334,32.52515066666666,6.0,75.0,50
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.95613686428572,32.563732849999994,14.0,76.0,20
39.94624755555556,32.59331885555556,9.0,77.0,50
39.94624755555556,32.59331885555556,9.0,77.0,50
39.94624755555556,32.59331885555556,9.0,77.0,50
